ID,version,checksum,year,month,day,hour,minute,mode,theme,themeName,timeLimit,scroll,scrollName,widthBlock,heightBlock,objectCount,Goomba,GoombaBig,GoombaBigWing,GoombaWing,GreenKoopaTroopa,GreenKoopaTroopaBig,GreenKoopaTroopaBigWing,GreenKoopaTroopaWing,RedKoopaTroopa,RedKoopaTroopaBig,RedKoopaTroopaBigWing,RedKoopaTroopaWing,PiranhaPlant,PiranhaPlantBig,PiranhaPlantBigWing,PiranhaPlantWing,FirePiranhaPlant,FirePiranhaPlantBig,FirePiranhaPlantBigWing,FirePiranhaPlantWing,HammerBro,HammerBroBig,HammerBroBigWing,HammerBroWing,Lift,FallLift,Thwomp,ThwompBig,ThwompBigWing,ThwompWing,Skewer,SkewerBig,SkewerBigWing,SkewerWing,BillBlaster,BullEyeBlaster,Bombhei,BombheiBig,BombheiBigWing,BombheiWing,ActiveBombhei,ActiveBombheiBig,ActiveBombheiBigWing,ActiveBombheiWing,PSwitch,Key,FireBar,Spiny,SpinyBig,SpinyBigWing,SpinyWing,BlueSpiny,BlueSpinyBig,BlueSpinyBigWing,BlueSpinyWing,BuzzyBeetle,BuzzyBeetleBig,BuzzyBeetleBigWing,BuzzyBeetleWing,Lakitu,LakituBig,LakituBigWing,LakituWing,LakituCloud,Tsuta,LavaLift,BlueLavaLift,Kameck,KameckBig,KameckBigWing,KameckWing,SpikeTop,SpikeTopBig,SpikeTopBigWing,SpikeTopWing,BlueSpikeTop,BlueSpikeTopBig,BlueSpikeTopBigWing,BlueSpikeTopWing,Boo,BooBig,BooBigWing,BooWing,CirclingBoo,CirclingBooBig,CirclingBooBigWing,CirclingBooWing,KoopaClown,FireKoopaClown,DryBones,DryBonesBig,DryBonesBigWing,DryBonesWing,Cannon,RedCannon,Blooper,BlooperBig,BlooperBigWing,BlooperWing,BlooperNanny,BlooperNannyBig,BlooperNannyBigWing,BlooperNannyWing,Wiggler,WigglerBig,WigglerBigWing,WigglerWing,AngryWiggler,AngryWigglerBig,AngryWigglerBigWing,AngryWigglerWing,Burner,Door,PDoor,KeyDoor,CheepCheep,CheepCheepBig,CheepCheepBigWing,CheepCheepWing,DeepCheep,DeepCheepBig,DeepCheepBigWing,DeepCheepWing,Muncher,MuncherBig,MuncherBigWing,MuncherWing,RockyWrench,RockyWrenchBig,RockyWrenchBigWing,RockyWrenchWing,MontyMole,MontyMoleBig,MontyMoleBigWing,MontyMoleWing,LavaBubble,LavaBubbleBig,LavaBubbleBigWing,LavaBubbleWing,ChainChomp,ChainChompBig,ChainChompBigWing,ChainChompWing,Bowser,BowserBig,BowserBigWing,BowserWing,BowserJr,BowserJrBig,BowserJrBigWing,BowserJrWing,AirSign,CheckpointFlag,Grinder,Bumper,?Block,Coin,Pipe,JumpStep,PowBlock,Mushroom,NoteBlock,UpMushroom,FireFlower,SuperStar,SpinyBlock,SuperItem,YoshiEgg,WeirdMushroom,MegaMushroom,BeltSprint,VineBody,OneWayGate
7D4F-0000-0325-827B,11,2267421061,2017,04,22,19,29,MW,0,overworld,500,0,none,144,27,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1101,0,0,0,0,0,0,0
7E29-0000-034E-912A,11,3819045185,2017,08,05,12,34,M1,0,overworld,20,0,none,234,27,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7E3B-0000-0334-AE2C,11,2875022511,2017,05,31,20,07,M1,2,castle,420,0,none,240,27,1348,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,11,0,7,15,3,2,0,0,0,1,0,0,53,0,0,0,0,0,2,0
7E5C-0000-0350-045B,11,3090307351,2017,08,08,19,24,WU,2,castle,40,0,none,240,27,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,173,0,30,5,23,10,61,3,0,0,67,0,0,0,0,29,0,4
7EC2-0000-035D-A325,11,893844848,2017,09,13,20,33,WU,3,airship,40,0,none,84,27,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,27,0,0,0,0,0,0,0,34,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,4,0,0,0,11,0,0,0,54,0,0,0,0,0,0,0
7F7D-0000-033E-CD9A,11,2610762313,2017,06,28,03,58,M3,5,ghostHouse,500,0,none,240,27,2455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,22,7,2,0,3,1,1,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,186,7,1,3,0,5,1,6,64,22,30,3,0,0,0,0,1
7F0F-0000-0354-530D,11,1357263258,2017,08,18,21,38,MW,2,castle,250,0,none,240,27,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,2,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,10,58,7,0,2,1,0,0,0,0,26,0,0,0,0,0,0,2
7FAA-0000-035D-6D48,11,1971299043,2017,09,12,21,46,MW,2,castle,500,0,none,141,27,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,29,0,0,0,318,0,1,0,0,11,0,0
7FC4-0000-034C-2E41,11,4134398590,2017,07,29,20,13,WU,0,overworld,500,0,none,240,27,3549,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,18,0,4,19,15,14,1,0,2,0,0,0,249,0,2,0,0,0,0,4
7FE1-0000-0361-9C3A,11,1093434315,2017,09,26,23,19,MW,1,underground,60,0,none,92,27,2980,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,45,4,2,1,0,0,3,0,0,0,0,0,0,0,0,46,0
7FF1-0000-0330-93BE,11,874227183,2017,05,20,20,02,M1,4,water,500,3,fast,240,27,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,5,0,0,0,0,0,0,959,0,0,0,0,0,0,0
807E-0000-0349-D4CD,11,3857557084,2017,07,24,17,37,WU,2,castle,20,0,none,231,27,1706,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,88,0,8,190,14,8,0,0,19,3,4,0,274,0,1,0,0,16,23,7
8102-0000-0312-822E,11,3875996914,2017,03,19,19,38,WU,1,underground,20,0,none,98,27,2041,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1968,0,0,0,0,0,20,0
812D-0000-0332-6E90,11,3582831250,2017,07,27,12,59,WU,0,overworld,500,0,none,120,27,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,73,77,0,7,0,36,3,0,0,10,203,0,0,0,0,1,0,0
816B-0000-02FF-C0B5,11,3533469975,2017,02,12,17,42,MW,2,castle,20,2,medium,96,27,1069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,1,2,32,5,4,40,1,0,0,3,4,15,0,1,0,0,2,8,13
8323-0000-0311-77FE,11,3191289796,2017,03,18,11,07,WU,0,overworld,450,0,none,235,27,1104,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,8,19,0,8,66,0,0,16,0,0,0,0,0,11,0,0
8327-0000-0339-C9C6,11,2973621845,2017,06,14,22,42,M3,0,overworld,120,0,none,54,27,396,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,12,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
837B-0000-0321-C151,11,51436279,2017,04,11,22,11,MW,5,ghostHouse,500,0,none,240,27,3731,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,14,7,25,0,0,0,5,7,0,14,12,4,3,0,0,0,6,136
83AB-0000-034A-E2EA,11,301781400,2017,07,24,15,24,M1,0,overworld,500,0,none,240,27,2379,0,6,0,0,0,0,0,0,0,3,4,0,0,20,8,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,24,20,9,0,0,0,0,0,0,2,535,2,0,0,0,0,231,0
83E0-0000-0369-4624,11,11353911,2017,10,22,19,26,WU,5,ghostHouse,40,0,none,84,27,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,109,6,0,0,0,0,0,0,0,581,1,0,0,0,0,0,0
847B-0000-0331-22DF,11,388474299,2017,05,21,20,31,M3,0,overworld,60,0,none,228,27,3398,10,5,0,0,2,8,0,0,2,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,15,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10,6,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,3,0,346,6,0,15,0,28,0,6,1,240,0,13,0,0,0,0,0
84AB-0000-035B-D097,11,3382370439,2017,04,29,00,16,M3,0,overworld,200,0,none,239,27,742,3,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
84EF-0000-0316-F63B,11,394164465,2017,03,27,02,16,M1,5,ghostHouse,500,0,none,240,27,1398,1,0,0,0,0,0,0,0,26,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,2,20,0,0,0,0,26,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,8,1,0,91,0,0,15,99,1,0,0,0,7,4,0
85D1-0000-034F-F0AA,11,3962702361,2017,08,08,14,51,WU,1,underground,30,0,none,240,27,2030,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,227,175,0,7,1,0,229,0,0,0,88,0,0,0,0,16,0,3
86C1-0000-033C-3440,11,2953362644,2017,06,21,16,36,MW,1,underground,500,0,none,80,27,216,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,36,0,0,0,46,0,0,0,0,5,0,0
8709-0000-0330-8B8E,11,2801215267,2017,05,20,04,44,MW,5,ghostHouse,500,0,none,132,27,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,22,0,0,0,0,0,0,0,0,7,0,1
8757-0000-032D-9E74,11,558048128,2017,05,12,16,11,M1,3,airship,350,0,none,225,27,4361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,4,20,0,0,0,0,0,0,0,0,7,2,2,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,1,0,49,8,0,2,0,0,6,0,79,41,19,0,0,0,1,0,17
8769-0000-0329-BFA1,11,3671385668,2017,05,01,12,12,WU,0,overworld,200,0,none,240,27,1337,23,0,0,5,1,0,0,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,88,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
8820-0000-036A-D898,11,1295248945,2017,10,22,16,35,WU,5,ghostHouse,500,0,none,43,27,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,13
6F78-0000-0316-3A85,11,976449483,2017,03,26,10,07,M1,0,overworld,500,0,none,240,27,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,0,5,2,0,1,0,0,1,0,0,152,0,0,1,3,0,0
8845-0000-030F-A80C,11,1626571619,2017,03,14,15,46,M1,0,overworld,300,0,none,240,27,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,237,156,6,0,4,0,0,0,35,0,0,1,0,0,0,0,0,1
